"Date and Time";"ec_state";"EC da água";"Médai do EC";"Hora lig 1";"Hora lig 2";"Hora lig 3"
"2025-09-18 10:10:28";"0";"1,52";"1,5";"0";"0";"0"
"2025-09-18 10:00:25";"0";"1,51";"1,5";"0";"0";"0"
"2025-09-18 09:50:25";"0";"1,5";"1,5";"0";"0";"0"
"2025-09-18 09:40:25";"0";"1,5";"1,5";"0";"0";"0"
"2025-09-18 09:40:19";"0";"1,5";"1,5";"0";"0";"0"
"2025-09-18 09:30:26";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-18 09:20:25";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-18 09:10:25";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-18 09:00:28";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-18 08:50:25";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-18 08:40:25";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-18 08:40:19";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-18 08:30:25";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-18 08:20:25";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-18 08:10:29";"0";"1,52";"1,49";"0";"0";"0"
"2025-09-18 08:00:25";"0";"1,51";"1,49";"0";"0";"0"
"2025-09-18 07:50:28";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-18 07:40:25";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-18 07:40:19";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-18 07:30:25";"0";"1,53";"1,5";"0";"0";"0"
"2025-09-18 07:20:25";"0";"1,54";"1,5";"0";"0";"0"
"2025-09-18 07:10:25";"0";"1,53";"1,5";"0";"0";"0"
"2025-09-18 07:00:25";"0";"1,52";"1,5";"0";"0";"0"
"2025-09-18 06:50:25";"0";"1,51";"1,5";"0";"0";"0"
"2025-09-18 06:40:25";"0";"1,5";"1,5";"0";"0";"0"
"2025-09-18 06:40:19";"0";"1,5";"1,5";"0";"0";"0"
"2025-09-18 06:30:26";"0";"1,61";"1,47";"0";"0";"0"
"2025-09-18 06:20:23";"0";"1,61";"1,47";"0";"0";"0"
"2025-09-18 06:10:23";"0";"1,61";"1,47";"0";"0";"0"
"2025-09-18 06:00:23";"0";"1,61";"1,47";"0";"0";"0"
"2025-09-18 05:50:23";"0";"1,61";"1,47";"0";"0";"0"
"2025-09-18 05:40:23";"0";"1,61";"1,47";"0";"0";"0"
"2025-09-18 05:30:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-18 05:20:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-18 05:10:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-18 05:00:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-18 04:50:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-18 04:40:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-18 04:30:23";"0";"1,6";"1,47";"0";"0";"0"
"2025-09-18 04:20:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-18 04:10:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-18 04:00:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-18 03:50:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-18 03:40:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-18 03:30:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-18 03:20:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-18 03:10:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-18 03:00:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-18 02:50:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-18 02:40:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-18 02:30:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-18 02:20:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-18 02:10:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-18 02:00:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-18 01:50:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-18 01:40:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-18 01:30:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-18 01:20:27";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-18 01:10:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-18 01:00:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-17 23:30:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-17 23:20:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-17 23:10:26";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-17 23:00:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-17 22:50:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-17 22:40:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-17 22:30:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 22:20:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 22:10:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 22:00:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 21:50:24";"0";"1,56";"1,47";"0";"0";"0"
"2025-09-17 21:40:28";"0";"1,55";"1,47";"0";"0";"0"
"2025-09-17 21:30:46";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-17 21:20:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 21:10:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 21:00:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 20:50:22";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 20:40:22";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-17 20:30:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 20:20:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 20:00:26";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 19:50:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 19:40:44";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 19:30:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-17 19:20:23";"0";"1,56";"1,47";"0";"0";"0"
"2025-09-17 19:10:26";"0";"1,55";"1,47";"0";"0";"0"
"2025-09-17 19:00:23";"0";"1,54";"1,47";"0";"0";"0"
"2025-09-17 18:50:22";"0";"1,53";"1,47";"0";"0";"0"
"2025-09-17 18:40:28";"0";"1,52";"1,47";"0";"0";"0"
"2025-09-17 18:30:22";"0";"1,52";"1,47";"0";"0";"0"
"2025-09-17 18:20:22";"0";"1,52";"1,47";"0";"0";"0"
"2025-09-17 18:10:22";"0";"1,51";"1,47";"0";"0";"0"
"2025-09-17 18:00:22";"0";"1,51";"1,47";"0";"0";"0"
"2025-09-17 17:50:23";"0";"1,5";"1,47";"0";"0";"0"
"2025-09-17 17:40:22";"0";"1,48";"1,47";"0";"0";"0"
"2025-09-17 17:30:22";"0";"1,47";"1,47";"0";"0";"0"
"2025-09-17 17:30:18";"0";"1,47";"1,47";"0";"0";"0"
"2025-09-17 17:18:05";"0";"1,5";"1,48";"0";"0";"0"
"2025-09-17 17:08:05";"0";"1,49";"1,48";"0";"0";"0"
"2025-09-17 16:58:09";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-17 16:48:11";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-17 16:38:05";"0";"1,47";"1,48";"0";"0";"0"
"2025-09-17 16:28:05";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-17 16:25:11";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-17 16:25:09";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-17 16:07:13";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 16:07:09";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 15:54:56";"0";"1,46";"1,49";"0";"0";"0"
"2025-09-17 15:44:56";"0";"1,46";"1,49";"0";"0";"0"
"2025-09-17 15:34:56";"0";"1,46";"1,49";"0";"0";"0"
"2025-09-17 15:24:56";"0";"1,47";"1,49";"0";"0";"0"
"2025-09-17 15:14:56";"0";"1,47";"1,49";"0";"0";"0"
"2025-09-17 15:04:56";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-17 15:02:02";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 15:02:00";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 14:46:23";"0";"1,46";"1,48";"0";"0";"0"
"2025-09-17 14:36:23";"0";"1,47";"1,48";"0";"0";"0"
"2025-09-17 14:26:23";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-17 14:23:29";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-17 14:23:27";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-17 14:10:55";"0";"1,45";"1,49";"0";"0";"0"
"2025-09-17 14:00:55";"0";"1,46";"1,49";"0";"0";"0"
"2025-09-17 13:50:58";"0";"1,46";"1,49";"0";"0";"0"
"2025-09-17 13:40:55";"0";"1,46";"1,49";"0";"0";"0"
"2025-09-17 13:30:55";"0";"1,47";"1,49";"0";"0";"0"
"2025-09-17 13:20:55";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 13:20:47";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 13:10:55";"0";"1,47";"1,49";"0";"0";"0"
"2025-09-17 13:00:58";"0";"1,47";"1,49";"0";"0";"0"
"2025-09-17 12:50:55";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-17 12:40:55";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-17 12:30:55";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 12:20:55";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 12:20:47";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 12:10:55";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-17 12:00:55";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 11:50:55";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 11:40:55";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 11:30:55";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 11:20:55";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 11:20:47";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 11:10:55";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-17 11:00:55";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-17 10:50:55";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-17 10:40:55";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-17 10:30:55";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 10:20:55";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 10:20:47";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 10:10:55";"0";"1,51";"1,49";"0";"0";"0"
"2025-09-17 10:00:57";"0";"1,52";"1,49";"0";"0";"0"
"2025-09-17 09:50:55";"0";"1,52";"1,49";"0";"0";"0"
"2025-09-17 09:40:54";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-17 09:30:55";"0";"1,52";"1,49";"0";"0";"0"
"2025-09-17 09:20:54";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 09:20:47";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 09:10:55";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-17 09:00:55";"0";"1,55";"1,49";"0";"0";"0"
"2025-09-17 08:50:54";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-17 08:40:55";"0";"1,54";"1,49";"0";"0";"0"
"2025-09-17 08:30:54";"0";"1,52";"1,49";"0";"0";"0"
"2025-09-17 08:20:54";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 08:20:47";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-17 08:10:54";"0";"1,54";"1,5";"0";"0";"0"
"2025-09-17 08:00:54";"0";"1,55";"1,5";"0";"0";"0"
"2025-09-17 07:50:54";"0";"1,55";"1,5";"0";"0";"0"
"2025-09-17 07:40:54";"0";"1,53";"1,5";"0";"0";"0"
"2025-09-17 07:30:55";"0";"1,51";"1,5";"0";"0";"0"
"2025-09-17 07:20:54";"0";"1,5";"1,5";"0";"0";"0"
"2025-09-17 07:20:48";"0";"1,5";"1,5";"0";"0";"0"
"2025-09-17 07:10:54";"0";"1,55";"1,5";"0";"0";"0"
"2025-09-17 07:00:54";"0";"1,54";"1,5";"0";"0";"0"
"2025-09-17 06:50:54";"0";"1,53";"1,5";"0";"0";"0"
"2025-09-17 06:40:54";"0";"1,52";"1,5";"0";"0";"0"
"2025-09-17 06:30:54";"0";"1,51";"1,5";"0";"0";"0"
"2025-09-17 06:20:54";"0";"1,5";"1,5";"0";"0";"0"
"2025-09-17 06:20:47";"0";"1,5";"1,5";"0";"0";"0"
"2025-09-17 06:10:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 06:00:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 05:50:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 05:40:54";"0";"1,59";"1,48";"0";"0";"0"
"2025-09-17 05:30:54";"0";"1,59";"1,48";"0";"0";"0"
"2025-09-17 05:20:54";"0";"1,59";"1,48";"0";"0";"0"
"2025-09-17 05:10:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 05:00:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 04:50:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 04:40:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 04:30:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 04:20:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 04:10:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 04:00:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 03:50:54";"0";"1,6";"1,48";"0";"0";"0"
"2025-09-17 03:40:54";"0";"1,59";"1,48";"0";"0";"0"
"2025-09-17 03:30:54";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-17 03:20:54";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-17 03:10:54";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-17 03:00:54";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-17 02:50:54";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-17 02:40:54";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-17 02:30:54";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-17 02:20:54";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-17 02:10:54";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-17 02:00:54";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-17 01:50:54";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-17 01:40:54";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-17 01:30:54";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-17 01:20:54";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-17 01:10:54";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-17 01:00:54";"0";"1,56";"1,48";"0";"0";"0"
"2025-09-17 00:50:54";"0";"1,56";"1,48";"0";"0";"0"
"2025-09-17 00:40:54";"0";"1,56";"1,48";"0";"0";"0"
"2025-09-17 00:30:54";"0";"1,56";"1,48";"0";"0";"0"
"2025-09-17 00:20:54";"0";"1,56";"1,48";"0";"0";"0"
"2025-09-17 00:10:54";"0";"1,56";"1,48";"0";"0";"0"
"2025-09-17 00:00:54";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-16 23:50:53";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-16 23:40:54";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-16 23:30:53";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-16 23:20:53";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-16 23:10:53";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-16 23:00:53";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-16 22:50:53";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-16 22:40:53";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-16 22:30:53";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-16 22:20:53";"0";"1,58";"1,48";"0";"0";"0"
"2025-09-16 22:10:53";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-16 22:00:53";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-16 21:50:54";"0";"1,55";"1,48";"0";"0";"0"
"2025-09-16 21:40:53";"0";"1,55";"1,48";"0";"0";"0"
"2025-09-16 21:30:53";"0";"1,55";"1,48";"0";"0";"0"
"2025-09-16 21:20:53";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-16 21:10:53";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-16 21:00:53";"0";"1,57";"1,48";"0";"0";"0"
"2025-09-16 20:50:53";"0";"1,55";"1,48";"0";"0";"0"
"2025-09-16 20:40:53";"0";"1,54";"1,48";"0";"0";"0"
"2025-09-16 20:30:53";"0";"1,54";"1,48";"0";"0";"0"
"2025-09-16 20:20:53";"0";"1,55";"1,48";"0";"0";"0"
"2025-09-16 20:10:53";"0";"1,55";"1,48";"0";"0";"0"
"2025-09-16 20:00:53";"0";"1,55";"1,48";"0";"0";"0"
"2025-09-16 19:50:53";"0";"1,56";"1,48";"0";"0";"0"
"2025-09-16 19:40:53";"0";"1,54";"1,48";"0";"0";"0"
"2025-09-16 19:30:53";"0";"1,55";"1,48";"0";"0";"0"
"2025-09-16 19:20:53";"0";"1,54";"1,48";"0";"0";"0"
"2025-09-16 19:10:53";"0";"1,54";"1,48";"0";"0";"0"
"2025-09-16 19:00:53";"0";"1,52";"1,48";"0";"0";"0"
"2025-09-16 18:50:53";"0";"1,52";"1,48";"0";"0";"0"
"2025-09-16 18:40:53";"0";"1,52";"1,48";"0";"0";"0"
"2025-09-16 18:30:53";"0";"1,51";"1,48";"0";"0";"0"
"2025-09-16 18:20:53";"0";"1,51";"1,48";"0";"0";"0"
"2025-09-16 18:10:53";"0";"1,5";"1,48";"0";"0";"0"
"2025-09-16 18:00:53";"0";"1,5";"1,48";"0";"0";"0"
"2025-09-16 17:50:53";"0";"1,51";"1,48";"0";"0";"0"
"2025-09-16 17:40:53";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-16 17:30:53";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-16 17:20:53";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-16 17:20:47";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-16 17:10:53";"0";"1,51";"1,48";"0";"0";"0"
"2025-09-16 17:00:53";"0";"1,5";"1,48";"0";"0";"0"
"2025-09-16 16:50:53";"0";"1,51";"1,48";"0";"0";"0"
"2025-09-16 16:40:53";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-16 16:30:53";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-16 16:20:53";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-16 16:20:47";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-16 16:10:53";"0";"1,51";"1,49";"0";"0";"0"
"2025-09-16 16:00:53";"0";"1,52";"1,49";"0";"0";"0"
"2025-09-16 15:50:53";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 15:40:53";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 15:30:58";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 15:20:53";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 15:20:47";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 15:10:53";"0";"1,51";"1,49";"0";"0";"0"
"2025-09-16 15:00:53";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 14:50:53";"0";"1,47";"1,49";"0";"0";"0"
"2025-09-16 14:40:53";"0";"1,47";"1,49";"0";"0";"0"
"2025-09-16 14:30:53";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 14:20:53";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 14:20:47";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 14:11:09";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 14:00:53";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 13:50:53";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 13:40:53";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 13:30:53";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 13:20:53";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 13:20:47";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 13:10:53";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-16 13:00:52";"0";"1,47";"1,49";"0";"0";"0"
"2025-09-16 12:50:53";"0";"1,47";"1,49";"0";"0";"0"
"2025-09-16 12:40:52";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 12:30:52";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 12:20:52";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 12:20:47";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 12:10:52";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 12:00:52";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 11:50:52";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-16 11:40:52";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 11:30:52";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 11:20:52";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 11:20:46";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 11:10:52";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-16 11:00:52";"0";"1,52";"1,49";"0";"0";"0"
"2025-09-16 10:50:52";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-16 10:40:56";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 10:30:52";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 10:20:52";"0";"1,48";"1,49";"0";"0";"0"
"2025-09-16 10:20:46";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 10:10:52";"0";"1,49";"1,48";"0";"0";"0"
"2025-09-16 10:00:52";"0";"1,49";"1,48";"0";"0";"0"
"2025-09-16 09:50:52";"0";"1,5";"1,48";"0";"0";"0"
"2025-09-16 09:40:52";"0";"1,5";"1,48";"0";"0";"0"
"2025-09-16 09:30:52";"0";"1,49";"1,48";"0";"0";"0"
"2025-09-16 09:20:52";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-16 09:20:46";"0";"1,48";"1,48";"0";"0";"0"
"2025-09-16 09:10:52";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-16 09:00:52";"0";"1,54";"1,49";"0";"0";"0"
"2025-09-16 08:50:52";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-16 08:40:52";"0";"1,51";"1,49";"0";"0";"0"
"2025-09-16 08:30:52";"0";"1,51";"1,49";"0";"0";"0"
"2025-09-16 08:20:52";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 08:20:46";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 08:10:52";"0";"1,54";"1,49";"0";"0";"0"
"2025-09-16 08:00:52";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-16 07:50:52";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-16 07:40:52";"0";"1,52";"1,49";"0";"0";"0"
"2025-09-16 07:30:52";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-16 07:20:52";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 07:20:46";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 07:10:50";"0";"1,54";"1,49";"0";"0";"0"
"2025-09-16 07:00:50";"0";"1,54";"1,49";"0";"0";"0"
"2025-09-16 06:50:50";"0";"1,54";"1,49";"0";"0";"0"
"2025-09-16 06:40:50";"0";"1,53";"1,49";"0";"0";"0"
"2025-09-16 06:30:50";"0";"1,51";"1,49";"0";"0";"0"
"2025-09-16 06:20:50";"0";"1,5";"1,49";"0";"0";"0"
"2025-09-16 06:10:50";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 06:10:46";"0";"1,49";"1,49";"0";"0";"0"
"2025-09-16 06:00:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 05:50:24";"0";"1,6";"1,47";"0";"0";"0"
"2025-09-16 05:40:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 05:30:24";"0";"1,6";"1,47";"0";"0";"0"
"2025-09-16 05:20:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 05:10:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 05:00:24";"0";"1,6";"1,47";"0";"0";"0"
"2025-09-16 04:50:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 04:40:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 04:30:24";"0";"1,6";"1,47";"0";"0";"0"
"2025-09-16 04:20:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 04:10:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 04:00:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 03:50:24";"0";"1,6";"1,47";"0";"0";"0"
"2025-09-16 03:40:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 03:30:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 03:20:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 03:10:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 03:00:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 02:50:24";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 02:40:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 02:30:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 02:20:24";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 02:10:24";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 02:00:24";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 01:50:24";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 01:40:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 01:30:24";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 01:20:24";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 01:10:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 01:00:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 00:50:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 00:40:24";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 00:30:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 00:20:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-16 00:10:23";"0";"1,59";"1,47";"0";"0";"0"
"2025-09-16 00:00:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-15 23:50:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-15 23:40:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-15 23:30:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-15 23:20:23";"0";"1,58";"1,47";"0";"0";"0"
"2025-09-15 23:10:23";"0";"1,57";"1,47";"0";"0";"0"
"2025-09-15 23:00:23";"0";"1,57";"1,47";"0";"0";"0"
